"Label (Grouping)","Total"
"ZCTA5 98528",""
"    ZCTA5 98528","11,052"
"ZCTA5 98530",""
"    ZCTA5 98530","641"
"ZCTA5 98531",""
"    ZCTA5 98531","26,669"
"ZCTA5 98532",""
"    ZCTA5 98532","25,572"
"ZCTA5 98533",""
"    ZCTA5 98533","558"
"ZCTA5 98535",""
"    ZCTA5 98535","529"
"ZCTA5 98536",""
"    ZCTA5 98536","153"
"ZCTA5 98537",""
"    ZCTA5 98537","2,181"
"ZCTA5 98538",""
"    ZCTA5 98538","425"
"ZCTA5 98539",""
"    ZCTA5 98539","164"
"ZCTA5 98541",""
"    ZCTA5 98541","10,509"
"ZCTA5 98542",""
"    ZCTA5 98542","668"
"ZCTA5 98544",""
"    ZCTA5 98544","68"
"ZCTA5 98546",""
"    ZCTA5 98546","3,013"
"ZCTA5 98547",""
"    ZCTA5 98547","1,433"
"ZCTA5 98548",""
"    ZCTA5 98548","2,375"
"ZCTA5 98550",""
"    ZCTA5 98550","11,502"
"ZCTA5 98552",""
"    ZCTA5 98552","196"
"ZCTA5 98555",""
"    ZCTA5 98555","586"
"ZCTA5 98556",""
"    ZCTA5 98556","453"
"ZCTA5 98557",""
"    ZCTA5 98557","3,695"
"ZCTA5 98558",""
"    ZCTA5 98558","134"
"ZCTA5 98559",""
"    ZCTA5 98559","60"
"ZCTA5 98560",""
"    ZCTA5 98560","154"
"ZCTA5 98562",""
"    ZCTA5 98562","174"
"ZCTA5 98563",""
"    ZCTA5 98563","8,235"
"ZCTA5 98564",""
"    ZCTA5 98564","2,581"
"ZCTA5 98565",""
"    ZCTA5 98565","448"
"ZCTA5 98566",""
"    ZCTA5 98566","299"
"ZCTA5 98568",""
"    ZCTA5 98568","2,768"
"ZCTA5 98569",""
"    ZCTA5 98569","6,964"
"ZCTA5 98570",""
"    ZCTA5 98570","4,489"
"ZCTA5 98571",""
"    ZCTA5 98571","483"
"ZCTA5 98572",""
"    ZCTA5 98572","795"
"ZCTA5 98575",""
"    ZCTA5 98575","129"
"ZCTA5 98576",""
"    ZCTA5 98576","5,388"
"ZCTA5 98577",""
"    ZCTA5 98577","6,708"
"ZCTA5 98579",""
"    ZCTA5 98579","13,648"
"ZCTA5 98580",""
"    ZCTA5 98580","12,164"
"ZCTA5 98581",""
"    ZCTA5 98581","421"
"ZCTA5 98582",""
"    ZCTA5 98582","640"
"ZCTA5 98583",""
"    ZCTA5 98583","144"
"ZCTA5 98584",""
"    ZCTA5 98584","39,266"
"ZCTA5 98585",""
"    ZCTA5 98585","826"
"ZCTA5 98586",""
"    ZCTA5 98586","1,981"
"ZCTA5 98587",""
"    ZCTA5 98587","1,186"
"ZCTA5 98588",""
"    ZCTA5 98588","1,970"
"ZCTA5 98589",""
"    ZCTA5 98589","8,091"
"ZCTA5 98590",""
"    ZCTA5 98590","376"
"ZCTA5 98591",""
"    ZCTA5 98591","4,419"
"ZCTA5 98592",""
"    ZCTA5 98592","2,090"
"ZCTA5 98593",""
"    ZCTA5 98593","1,185"
"ZCTA5 98595",""
"    ZCTA5 98595","2,995"
"ZCTA5 98596",""
"    ZCTA5 98596","6,990"
"ZCTA5 98597",""
"    ZCTA5 98597","27,233"
"ZCTA5 98601",""
"    ZCTA5 98601","3,312"
"ZCTA5 98602",""
"    ZCTA5 98602","250"
"ZCTA5 98603",""
"    ZCTA5 98603","1,018"
"ZCTA5 98604",""
"    ZCTA5 98604","38,245"
"ZCTA5 98605",""
"    ZCTA5 98605","1,267"
"ZCTA5 98606",""
"    ZCTA5 98606","9,868"
"ZCTA5 98607",""
"    ZCTA5 98607","35,054"
"ZCTA5 98609",""
"    ZCTA5 98609","65"
"ZCTA5 98610",""
"    ZCTA5 98610","3,017"
"ZCTA5 98611",""
"    ZCTA5 98611","10,165"
"ZCTA5 98612",""
"    ZCTA5 98612","3,032"
"ZCTA5 98613",""
"    ZCTA5 98613","543"
"ZCTA5 98614",""
"    ZCTA5 98614","651"
"ZCTA5 98616",""
"    ZCTA5 98616","200"
"ZCTA5 98617",""
"    ZCTA5 98617","1,183"
"ZCTA5 98619",""
"    ZCTA5 98619","465"
"ZCTA5 98620",""
"    ZCTA5 98620","7,655"
"ZCTA5 98621",""
"    ZCTA5 98621","253"
"ZCTA5 98623",""
"    ZCTA5 98623","41"
"ZCTA5 98624",""
"    ZCTA5 98624","1,305"
"ZCTA5 98625",""
"    ZCTA5 98625","7,413"
"ZCTA5 98626",""
"    ZCTA5 98626","26,291"
"ZCTA5 98628",""
"    ZCTA5 98628","356"
"ZCTA5 98629",""
"    ZCTA5 98629","9,586"
"ZCTA5 98631",""
"    ZCTA5 98631","3,704"
"ZCTA5 98632",""
"    ZCTA5 98632","50,721"
"ZCTA5 98635",""
"    ZCTA5 98635","1,865"
"ZCTA5 98638",""
"    ZCTA5 98638","1,555"
"ZCTA5 98639",""
"    ZCTA5 98639","1,397"
"ZCTA5 98640",""
"    ZCTA5 98640","5,140"
"ZCTA5 98641",""
"    ZCTA5 98641","204"
"ZCTA5 98642",""
"    ZCTA5 98642","23,685"
"ZCTA5 98643",""
"    ZCTA5 98643","403"
"ZCTA5 98644",""
"    ZCTA5 98644","887"
"ZCTA5 98645",""
"    ZCTA5 98645","1,811"
"ZCTA5 98647",""
"    ZCTA5 98647","499"
"ZCTA5 98648",""
"    ZCTA5 98648","3,075"
"ZCTA5 98649",""
"    ZCTA5 98649","1,134"
"ZCTA5 98650",""
"    ZCTA5 98650","1,158"
"ZCTA5 98651",""
"    ZCTA5 98651","872"
"ZCTA5 98660",""
"    ZCTA5 98660","12,735"
"ZCTA5 98661",""
"    ZCTA5 98661","48,983"
"ZCTA5 98662",""
"    ZCTA5 98662","37,134"
"ZCTA5 98663",""
"    ZCTA5 98663","15,188"
"ZCTA5 98664",""
"    ZCTA5 98664","24,120"
"ZCTA5 98665",""
"    ZCTA5 98665","28,780"
"ZCTA5 98670",""
"    ZCTA5 98670","113"
"ZCTA5 98671",""
"    ZCTA5 98671","24,857"
"ZCTA5 98672",""
"    ZCTA5 98672","7,370"
"ZCTA5 98673",""
"    ZCTA5 98673","371"
"ZCTA5 98674",""
"    ZCTA5 98674","14,415"
"ZCTA5 98675",""
"    ZCTA5 98675","7,688"
"ZCTA5 98682",""
"    ZCTA5 98682","65,434"
"ZCTA5 98683",""
"    ZCTA5 98683","33,884"
"ZCTA5 98684",""
"    ZCTA5 98684","33,659"
"ZCTA5 98685",""
"    ZCTA5 98685","29,797"
"ZCTA5 98686",""
"    ZCTA5 98686","21,462"
"ZCTA5 98801",""
"    ZCTA5 98801","44,970"
"ZCTA5 98802",""
"    ZCTA5 98802","32,378"
"ZCTA5 98811",""
"    ZCTA5 98811","76"
"ZCTA5 98812",""
"    ZCTA5 98812","5,161"
"ZCTA5 98813",""
"    ZCTA5 98813","2,769"
"ZCTA5 98814",""
"    ZCTA5 98814","525"
"ZCTA5 98815",""
"    ZCTA5 98815","7,804"
"ZCTA5 98816",""
"    ZCTA5 98816","7,067"
"ZCTA5 98817",""
"    ZCTA5 98817","366"
"ZCTA5 98819",""
"    ZCTA5 98819","280"
"ZCTA5 98821",""
"    ZCTA5 98821","434"
"ZCTA5 98822",""
"    ZCTA5 98822","2,253"
"ZCTA5 98823",""
"    ZCTA5 98823","12,393"
"ZCTA5 98824",""
"    ZCTA5 98824","160"
"ZCTA5 98826",""
"    ZCTA5 98826","7,280"
"ZCTA5 98827",""
"    ZCTA5 98827","337"
"ZCTA5 98828",""
"    ZCTA5 98828","2,419"
"ZCTA5 98829",""
"    ZCTA5 98829","716"
"ZCTA5 98830",""
"    ZCTA5 98830","531"
"ZCTA5 98831",""
"    ZCTA5 98831","3,955"
"ZCTA5 98832",""
"    ZCTA5 98832","349"
"ZCTA5 98833",""
"    ZCTA5 98833","240"
"ZCTA5 98834",""
"    ZCTA5 98834","246"
"ZCTA5 98836",""
"    ZCTA5 98836","515"
"ZCTA5 98837",""
"    ZCTA5 98837","46,262"
"ZCTA5 98840",""
"    ZCTA5 98840","4,731"
"ZCTA5 98841",""
"    ZCTA5 98841","8,984"
"ZCTA5 98843",""
"    ZCTA5 98843","2,074"
"ZCTA5 98844",""
"    ZCTA5 98844","4,599"
"ZCTA5 98845",""
"    ZCTA5 98845","138"
"ZCTA5 98846",""
"    ZCTA5 98846","1,074"
"ZCTA5 98847",""
"    ZCTA5 98847","1,885"
"ZCTA5 98848",""
"    ZCTA5 98848","13,392"
"ZCTA5 98849",""
"    ZCTA5 98849","1,220"
"ZCTA5 98850",""
"    ZCTA5 98850","1,964"
"ZCTA5 98851",""
"    ZCTA5 98851","4,472"
"ZCTA5 98852",""
"    ZCTA5 98852","91"
"ZCTA5 98853",""
"    ZCTA5 98853","79"
"ZCTA5 98855",""
"    ZCTA5 98855","6,115"
"ZCTA5 98856",""
"    ZCTA5 98856","2,776"
"ZCTA5 98857",""
"    ZCTA5 98857","3,999"
"ZCTA5 98858",""
"    ZCTA5 98858","1,620"
"ZCTA5 98859",""
"    ZCTA5 98859","230"
"ZCTA5 98860",""
"    ZCTA5 98860","259"
"ZCTA5 98862",""
"    ZCTA5 98862","2,764"
"ZCTA5 98901",""
"    ZCTA5 98901","32,351"
"ZCTA5 98902",""
"    ZCTA5 98902","47,589"
"ZCTA5 98903",""
"    ZCTA5 98903","17,491"
"ZCTA5 98908",""
"    ZCTA5 98908","38,205"
"ZCTA5 98921",""
"    ZCTA5 98921","544"
"ZCTA5 98922",""
"    ZCTA5 98922","6,817"
"ZCTA5 98923",""
"    ZCTA5 98923","1,281"
"ZCTA5 98925",""
"    ZCTA5 98925","608"
"ZCTA5 98926",""
"    ZCTA5 98926","32,085"
"ZCTA5 98930",""
"    ZCTA5 98930","15,339"
"ZCTA5 98932",""
"    ZCTA5 98932","5,409"
"ZCTA5 98933",""
"    ZCTA5 98933","1,292"
"ZCTA5 98934",""
"    ZCTA5 98934","1,164"
"ZCTA5 98935",""
"    ZCTA5 98935","4,049"
"ZCTA5 98936",""
"    ZCTA5 98936","6,846"
"ZCTA5 98937",""
"    ZCTA5 98937","4,423"
"ZCTA5 98938",""
"    ZCTA5 98938","2,112"
"ZCTA5 98939",""
"    ZCTA5 98939","194"
"ZCTA5 98940",""
"    ZCTA5 98940","933"
"ZCTA5 98941",""
"    ZCTA5 98941","988"
"ZCTA5 98942",""
"    ZCTA5 98942","18,511"
"ZCTA5 98943",""
"    ZCTA5 98943","574"
"ZCTA5 98944",""
"    ZCTA5 98944","22,412"
"ZCTA5 98946",""
"    ZCTA5 98946","488"
"ZCTA5 98947",""
"    ZCTA5 98947","3,133"
"ZCTA5 98948",""
"    ZCTA5 98948","13,416"
"ZCTA5 98950",""
"    ZCTA5 98950","209"
"ZCTA5 98951",""
"    ZCTA5 98951","13,821"
"ZCTA5 98952",""
"    ZCTA5 98952","2,347"
"ZCTA5 98953",""
"    ZCTA5 98953","6,841"
"ZCTA5 99001",""
"    ZCTA5 99001","8,859"
"ZCTA5 99003",""
"    ZCTA5 99003","5,302"
"ZCTA5 99004",""
"    ZCTA5 99004","23,064"
"ZCTA5 99005",""
"    ZCTA5 99005","10,253"
"ZCTA5 99006",""
"    ZCTA5 99006","13,711"
"ZCTA5 99008",""
"    ZCTA5 99008","634"
"ZCTA5 99009",""
"    ZCTA5 99009","4,096"
"ZCTA5 99011",""
"    ZCTA5 99011","2,695"
"ZCTA5 99012",""
"    ZCTA5 99012","1,018"
"ZCTA5 99013",""
"    ZCTA5 99013","1,914"
"ZCTA5 99014",""
"    ZCTA5 99014","72"
"ZCTA5 99016",""
"    ZCTA5 99016","18,496"
"ZCTA5 99017",""
"    ZCTA5 99017","167"
"ZCTA5 99018",""
"    ZCTA5 99018","285"
"ZCTA5 99019",""
"    ZCTA5 99019","12,813"
"ZCTA5 99020",""
"    ZCTA5 99020","52"
"ZCTA5 99021",""
"    ZCTA5 99021","9,690"
"ZCTA5 99022",""
"    ZCTA5 99022","8,867"
"ZCTA5 99023",""
"    ZCTA5 99023","685"
"ZCTA5 99025",""
"    ZCTA5 99025","5,272"
"ZCTA5 99026",""
"    ZCTA5 99026","9,347"
"ZCTA5 99027",""
"    ZCTA5 99027","6,556"
"ZCTA5 99029",""
"    ZCTA5 99029","1,785"
"ZCTA5 99030",""
"    ZCTA5 99030","1,131"
"ZCTA5 99031",""
"    ZCTA5 99031","1,441"
"ZCTA5 99032",""
"    ZCTA5 99032","773"
"ZCTA5 99033",""
"    ZCTA5 99033","954"
"ZCTA5 99034",""
"    ZCTA5 99034","327"
"ZCTA5 99036",""
"    ZCTA5 99036","1,579"
"ZCTA5 99037",""
"    ZCTA5 99037","15,907"
"ZCTA5 99039",""
"    ZCTA5 99039","121"
"ZCTA5 99040",""
"    ZCTA5 99040","825"
"ZCTA5 99101",""
"    ZCTA5 99101","1,517"
"ZCTA5 99102",""
"    ZCTA5 99102","544"
"ZCTA5 99103",""
"    ZCTA5 99103","495"
"ZCTA5 99105",""
"    ZCTA5 99105","62"
"ZCTA5 99109",""
"    ZCTA5 99109","5,016"
"ZCTA5 99110",""
"    ZCTA5 99110","1,853"
"ZCTA5 99111",""
"    ZCTA5 99111","4,029"
"ZCTA5 99113",""
"    ZCTA5 99113","722"
"ZCTA5 99114",""
"    ZCTA5 99114","12,649"
"ZCTA5 99115",""
"    ZCTA5 99115","1,227"
"ZCTA5 99116",""
"    ZCTA5 99116","1,476"
"ZCTA5 99117",""
"    ZCTA5 99117","472"
"ZCTA5 99118",""
"    ZCTA5 99118","786"
"ZCTA5 99119",""
"    ZCTA5 99119","1,293"
"ZCTA5 99121",""
"    ZCTA5 99121","135"
"ZCTA5 99122",""
"    ZCTA5 99122","3,989"
"ZCTA5 99123",""
"    ZCTA5 99123","1,063"
"ZCTA5 99124",""
"    ZCTA5 99124","244"
"ZCTA5 99125",""
"    ZCTA5 99125","495"
"ZCTA5 99126",""
"    ZCTA5 99126","900"
"ZCTA5 99128",""
"    ZCTA5 99128","315"
"ZCTA5 99129",""
"    ZCTA5 99129","808"
"ZCTA5 99130",""
"    ZCTA5 99130","805"
"ZCTA5 99131",""
"    ZCTA5 99131","144"
"ZCTA5 99133",""
"    ZCTA5 99133","1,476"
"ZCTA5 99134",""
"    ZCTA5 99134","598"
"ZCTA5 99135",""
"    ZCTA5 99135","288"
"ZCTA5 99136",""
"    ZCTA5 99136","24"
"ZCTA5 99137",""
"    ZCTA5 99137","391"
"ZCTA5 99138",""
"    ZCTA5 99138","1,212"
"ZCTA5 99139",""
"    ZCTA5 99139","1,178"
"ZCTA5 99140",""
"    ZCTA5 99140","479"
"ZCTA5 99141",""
"    ZCTA5 99141","5,737"
"ZCTA5 99143",""
"    ZCTA5 99143","602"
"ZCTA5 99144",""
"    ZCTA5 99144","26"
"ZCTA5 99146",""
"    ZCTA5 99146","81"
"ZCTA5 99147",""
"    ZCTA5 99147","236"
"ZCTA5 99148",""
"    ZCTA5 99148","2,324"
"ZCTA5 99149",""
"    ZCTA5 99149","219"
"ZCTA5 99150",""
"    ZCTA5 99150","373"
"ZCTA5 99151",""
"    ZCTA5 99151","215"
"ZCTA5 99152",""
"    ZCTA5 99152","177"
"ZCTA5 99153",""
"    ZCTA5 99153","499"
"ZCTA5 99154",""
"    ZCTA5 99154","24"
"ZCTA5 99155",""
"    ZCTA5 99155","1,257"
"ZCTA5 99156",""
"    ZCTA5 99156","8,478"
"ZCTA5 99157",""
"    ZCTA5 99157","683"
"ZCTA5 99158",""
"    ZCTA5 99158","595"
"ZCTA5 99159",""
"    ZCTA5 99159","1,424"
"ZCTA5 99160",""
"    ZCTA5 99160","86"
"ZCTA5 99161",""
"    ZCTA5 99161","1,450"
"ZCTA5 99163",""
"    ZCTA5 99163","34,416"
"ZCTA5 99166",""
"    ZCTA5 99166","3,011"
"ZCTA5 99167",""
"    ZCTA5 99167","794"
"ZCTA5 99169",""
"    ZCTA5 99169","2,487"
"ZCTA5 99170",""
"    ZCTA5 99170","1,135"
"ZCTA5 99171",""
"    ZCTA5 99171","975"
"ZCTA5 99173",""
"    ZCTA5 99173","1,892"
"ZCTA5 99174",""
"    ZCTA5 99174","66"
"ZCTA5 99176",""
"    ZCTA5 99176","169"
"ZCTA5 99179",""
"    ZCTA5 99179","541"
"ZCTA5 99180",""
"    ZCTA5 99180","926"
"ZCTA5 99181",""
"    ZCTA5 99181","2,057"
"ZCTA5 99185",""
"    ZCTA5 99185","1,374"
"ZCTA5 99201",""
"    ZCTA5 99201","15,716"
"ZCTA5 99202",""
"    ZCTA5 99202","21,969"
"ZCTA5 99203",""
"    ZCTA5 99203","21,072"
"ZCTA5 99204",""
"    ZCTA5 99204","7,000"
"ZCTA5 99205",""
"    ZCTA5 99205","44,036"
"ZCTA5 99206",""
"    ZCTA5 99206","39,842"
"ZCTA5 99207",""
"    ZCTA5 99207","32,059"
"ZCTA5 99208",""
"    ZCTA5 99208","58,531"
"ZCTA5 99212",""
"    ZCTA5 99212","21,672"
"ZCTA5 99216",""
"    ZCTA5 99216","28,379"
"ZCTA5 99217",""
"    ZCTA5 99217","19,298"
"ZCTA5 99218",""
"    ZCTA5 99218","15,591"
"ZCTA5 99223",""
"    ZCTA5 99223","34,201"
"ZCTA5 99224",""
"    ZCTA5 99224","24,085"
"ZCTA5 99251",""
"    ZCTA5 99251","1,133"
"ZCTA5 99258",""
"    ZCTA5 99258","530"
"ZCTA5 99301",""
"    ZCTA5 99301","85,272"
"ZCTA5 99320",""
"    ZCTA5 99320","10,215"
"ZCTA5 99321",""
"    ZCTA5 99321","669"
"ZCTA5 99322",""
"    ZCTA5 99322","234"
"ZCTA5 99323",""
"    ZCTA5 99323","3,882"
"ZCTA5 99324",""
"    ZCTA5 99324","10,226"
"ZCTA5 99326",""
"    ZCTA5 99326","6,277"
"ZCTA5 99328",""
"    ZCTA5 99328","3,620"
"ZCTA5 99329",""
"    ZCTA5 99329","206"
"ZCTA5 99330",""
"    ZCTA5 99330","1,061"
"ZCTA5 99333",""
"    ZCTA5 99333","39"
"ZCTA5 99335",""
"    ZCTA5 99335","240"
"ZCTA5 99336",""
"    ZCTA5 99336","51,127"
"ZCTA5 99337",""
"    ZCTA5 99337","33,458"
"ZCTA5 99338",""
"    ZCTA5 99338","19,117"
"ZCTA5 99341",""
"    ZCTA5 99341","788"
"ZCTA5 99343",""
"    ZCTA5 99343","3,206"
"ZCTA5 99344",""
"    ZCTA5 99344","18,948"
"ZCTA5 99345",""
"    ZCTA5 99345","159"
"ZCTA5 99346",""
"    ZCTA5 99346","345"
"ZCTA5 99347",""
"    ZCTA5 99347","2,342"
"ZCTA5 99348",""
"    ZCTA5 99348","1,685"
"ZCTA5 99349",""
"    ZCTA5 99349","7,960"
"ZCTA5 99350",""
"    ZCTA5 99350","13,240"
"ZCTA5 99352",""
"    ZCTA5 99352","35,762"
"ZCTA5 99353",""
"    ZCTA5 99353","17,934"
"ZCTA5 99354",""
"    ZCTA5 99354","24,839"
"ZCTA5 99356",""
"    ZCTA5 99356","290"
"ZCTA5 99357",""
"    ZCTA5 99357","4,240"
"ZCTA5 99359",""
"    ZCTA5 99359","155"
"ZCTA5 99360",""
"    ZCTA5 99360","1,428"
"ZCTA5 99361",""
"    ZCTA5 99361","1,908"
"ZCTA5 99362",""
"    ZCTA5 99362","43,249"
"ZCTA5 99363",""
"    ZCTA5 99363","169"
"ZCTA5 99371",""
"    ZCTA5 99371","346"
"ZCTA5 99401",""
"    ZCTA5 99401","286"
"ZCTA5 99402",""
"    ZCTA5 99402","1,814"
"ZCTA5 99403",""
"    ZCTA5 99403","20,224"
"ZCTA5 99501",""
"    ZCTA5 99501","18,590"
"ZCTA5 99502",""
"    ZCTA5 99502","24,183"
"ZCTA5 99503",""
"    ZCTA5 99503","13,550"
"ZCTA5 99504",""
"    ZCTA5 99504","42,375"
"ZCTA5 99505",""
"    ZCTA5 99505","4,743"
"ZCTA5 99506",""
"    ZCTA5 99506","6,297"
"ZCTA5 99507",""
"    ZCTA5 99507","38,199"
"ZCTA5 99508",""
"    ZCTA5 99508","34,394"
"ZCTA5 99513",""
"    ZCTA5 99513","0"
"ZCTA5 99515",""
"    ZCTA5 99515","22,532"
"ZCTA5 99516",""
"    ZCTA5 99516","21,786"
"ZCTA5 99517",""
"    ZCTA5 99517","16,307"
"ZCTA5 99518",""
"    ZCTA5 99518","9,861"
"ZCTA5 99519",""
"    ZCTA5 99519","1,533"
"ZCTA5 99530",""
"    ZCTA5 99530","0"
"ZCTA5 99540",""
"    ZCTA5 99540","336"
"ZCTA5 99546",""
"    ZCTA5 99546","171"
"ZCTA5 99547",""
"    ZCTA5 99547","53"
"ZCTA5 99548",""
"    ZCTA5 99548","65"
"ZCTA5 99549",""
"    ZCTA5 99549","100"
"ZCTA5 99550",""
"    ZCTA5 99550","170"
"ZCTA5 99551",""
"    ZCTA5 99551","677"
"ZCTA5 99552",""
"    ZCTA5 99552","462"
"ZCTA5 99553",""
"    ZCTA5 99553","1,589"
"ZCTA5 99554",""
"    ZCTA5 99554","756"
"ZCTA5 99555",""
"    ZCTA5 99555","211"
"ZCTA5 99556",""
"    ZCTA5 99556","2,877"
"ZCTA5 99557",""
"    ZCTA5 99557","698"
"ZCTA5 99558",""
"    ZCTA5 99558","70"
"ZCTA5 99559",""
"    ZCTA5 99559","7,985"
"ZCTA5 99561",""
"    ZCTA5 99561","506"
"ZCTA5 99563",""
"    ZCTA5 99563","954"
"ZCTA5 99564",""
"    ZCTA5 99564","97"
"ZCTA5 99565",""
"    ZCTA5 99565","72"
"ZCTA5 99566",""
"    ZCTA5 99566","259"
"ZCTA5 99567",""
"    ZCTA5 99567","9,036"
"ZCTA5 99568",""
"    ZCTA5 99568","367"
"ZCTA5 99569",""
"    ZCTA5 99569","69"
"ZCTA5 99571",""
"    ZCTA5 99571","91"
"ZCTA5 99572",""
"    ZCTA5 99572","345"
"ZCTA5 99573",""
"    ZCTA5 99573","960"
"ZCTA5 99574",""
"    ZCTA5 99574","2,691"
"ZCTA5 99575",""
"    ZCTA5 99575","90"
"ZCTA5 99576",""
"    ZCTA5 99576","2,647"
"ZCTA5 99577",""
"    ZCTA5 99577","26,947"
"ZCTA5 99578",""
"    ZCTA5 99578","404"
"ZCTA5 99579",""
"    ZCTA5 99579","39"
"ZCTA5 99580",""
"    ZCTA5 99580","111"
"ZCTA5 99581",""
"    ZCTA5 99581","825"
"ZCTA5 99583",""
"    ZCTA5 99583","394"
"ZCTA5 99585",""
"    ZCTA5 99585","492"
"ZCTA5 99586",""
"    ZCTA5 99586","469"
"ZCTA5 99587",""
"    ZCTA5 99587","2,167"
"ZCTA5 99588",""
"    ZCTA5 99588","815"
"ZCTA5 99589",""
"    ZCTA5 99589","258"
"ZCTA5 99590",""
"    ZCTA5 99590","210"
"ZCTA5 99591",""
"    ZCTA5 99591","67"
"ZCTA5 99602",""
"    ZCTA5 99602","176"
"ZCTA5 99603",""
"    ZCTA5 99603","10,766"
"ZCTA5 99604",""
"    ZCTA5 99604","1,375"
"ZCTA5 99605",""
"    ZCTA5 99605","176"
"ZCTA5 99606",""
"    ZCTA5 99606","428"
"ZCTA5 99607",""
"    ZCTA5 99607","212"
"ZCTA5 99608",""
"    ZCTA5 99608","27"
"ZCTA5 99609",""
"    ZCTA5 99609","623"
"ZCTA5 99610",""
"    ZCTA5 99610","2,261"
"ZCTA5 99611",""
"    ZCTA5 99611","15,827"
"ZCTA5 99612",""
"    ZCTA5 99612","757"
"ZCTA5 99613",""
"    ZCTA5 99613","375"
"ZCTA5 99614",""
"    ZCTA5 99614","704"
"ZCTA5 99615",""
"    ZCTA5 99615","12,495"
"ZCTA5 99620",""
"    ZCTA5 99620","655"
"ZCTA5 99621",""
"    ZCTA5 99621","812"
"ZCTA5 99622",""
"    ZCTA5 99622","380"
"ZCTA5 99623",""
"    ZCTA5 99623","23,878"
"ZCTA5 99624",""
"    ZCTA5 99624","34"
"ZCTA5 99625",""
"    ZCTA5 99625","69"
"ZCTA5 99626",""
"    ZCTA5 99626","278"
"ZCTA5 99627",""
"    ZCTA5 99627","305"
"ZCTA5 99628",""
"    ZCTA5 99628","488"
"ZCTA5 99630",""
"    ZCTA5 99630","206"
"ZCTA5 99631",""
"    ZCTA5 99631","238"
"ZCTA5 99632",""
"    ZCTA5 99632","621"
"ZCTA5 99633",""
"    ZCTA5 99633","470"
"ZCTA5 99634",""
"    ZCTA5 99634","358"
"ZCTA5 99635",""
"    ZCTA5 99635","24"
"ZCTA5 99636",""
"    ZCTA5 99636","512"
"ZCTA5 99637",""
"    ZCTA5 99637","658"
"ZCTA5 99638",""
"    ZCTA5 99638","39"
"ZCTA5 99639",""
"    ZCTA5 99639","1,072"
"ZCTA5 99640",""
"    ZCTA5 99640","122"
"ZCTA5 99641",""
"    ZCTA5 99641","594"
"ZCTA5 99643",""
"    ZCTA5 99643","216"
"ZCTA5 99644",""
"    ZCTA5 99644","126"
"ZCTA5 99645",""
"    ZCTA5 99645","28,818"
"ZCTA5 99647",""
"    ZCTA5 99647","43"
"ZCTA5 99648",""
"    ZCTA5 99648","88"
"ZCTA5 99649",""
"    ZCTA5 99649","74"
"ZCTA5 99650",""
"    ZCTA5 99650","615"
"ZCTA5 99651",""
"    ZCTA5 99651","55"
"ZCTA5 99652",""
"    ZCTA5 99652","4,821"
"ZCTA5 99653",""
"    ZCTA5 99653","186"
"ZCTA5 99654",""
"    ZCTA5 99654","40,726"
"ZCTA5 99655",""
"    ZCTA5 99655","776"
"ZCTA5 99656",""
"    ZCTA5 99656","23"
"ZCTA5 99657",""
"    ZCTA5 99657","425"
"ZCTA5 99658",""
"    ZCTA5 99658","716"
"ZCTA5 99659",""
"    ZCTA5 99659","456"
"ZCTA5 99660",""
"    ZCTA5 99660","413"
"ZCTA5 99661",""
"    ZCTA5 99661","579"
"ZCTA5 99662",""
"    ZCTA5 99662","600"
"ZCTA5 99663",""
"    ZCTA5 99663","451"
"ZCTA5 99664",""
"    ZCTA5 99664","5,155"
"ZCTA5 99665",""
"    ZCTA5 99665","100"
"ZCTA5 99666",""
"    ZCTA5 99666","217"
"ZCTA5 99667",""
"    ZCTA5 99667","77"
"ZCTA5 99668",""
